time,day-ahead,intra-day
01/03/2023 05:00,117.17,117.76
01/03/2023 05:30,117.17,128.49
01/03/2023 06:00,117.16,126.18
01/03/2023 06:30,117.16,119.63
01/03/2023 07:00,114.55,120.62
01/03/2023 07:30,114.55,121.48
01/03/2023 08:00,112.24,130.94
01/03/2023 08:30,112.24,139.33
01/03/2023 09:00,115.89,146.34
01/03/2023 09:30,115.89,153.51
01/03/2023 10:00,125.8,159.6
01/03/2023 10:30,125.8,174.78
01/03/2023 11:00,147.92,162.27
01/03/2023 11:30,147.92,154.81
01/03/2023 12:00,157.81,148.95
01/03/2023 12:30,157.81,140.48
01/03/2023 13:00,149.1,146.51
01/03/2023 13:30,149.1,126.39
01/03/2023 14:00,143.45,135.47
01/03/2023 14:30,143.45,120.54
01/03/2023 15:00,133.55,119.68
01/03/2023 15:30,133.55,119.16
01/03/2023 16:00,122.71,108.04
01/03/2023 16:30,122.71,107.76
01/03/2023 17:00,121.13,107
01/03/2023 17:30,121.13,118.73
01/03/2023 18:00,120.91,120.37
01/03/2023 18:30,120.91,113.97
01/03/2023 19:00,122.1,116.4
01/03/2023 19:30,122.1,114.75
01/03/2023 20:00,126.31,108
01/03/2023 20:30,126.31,104.89
01/03/2023 21:00,144.5,113.27
01/03/2023 21:30,144.5,110.19
01/03/2023 22:00,162,135.16
01/03/2023 22:30,162,134.81
01/03/2023 23:00,167.77,139.05
01/03/2023 23:30,167.77,155.73
02/03/2023 00:00,158.47,159.94
02/03/2023 00:30,158.47,183.21
02/03/2023 01:00,145.44,168.78
02/03/2023 01:30,145.44,159.46
02/03/2023 02:00,133.55,166.76
02/03/2023 02:30,133.55,153.11
02/03/2023 03:00,128.7,138.8
02/03/2023 03:30,128.7,132.2
02/03/2023 04:00,116.29,126.73
02/03/2023 04:30,116.29,123.32
02/03/2023 05:00,116.92,119.51
02/03/2023 05:30,116.92,117.89
02/03/2023 06:00,117.91,119.27
02/03/2023 06:30,117.91,117.79
02/03/2023 07:00,114.91,116.91
02/03/2023 07:30,114.91,116.62
02/03/2023 08:00,114.08,125.35
02/03/2023 08:30,114.08,129.73
02/03/2023 09:00,117.58,139.82
02/03/2023 09:30,117.58,175.97
02/03/2023 10:00,134.37,154.4
02/03/2023 10:30,134.37,171.49
02/03/2023 11:00,151.4,179.77
02/03/2023 11:30,151.4,176.82
02/03/2023 12:00,166.67,149.63
02/03/2023 12:30,166.67,138.72
02/03/2023 13:00,160.15,161.05
02/03/2023 13:30,160.15,130.57
02/03/2023 14:00,155.43,131.25
02/03/2023 14:30,155.43,121.97
02/03/2023 15:00,138.5,134.27
02/03/2023 15:30,138.5,121.19
02/03/2023 16:00,129.73,119.11
02/03/2023 16:30,129.73,114.82
02/03/2023 17:00,124.9,108.71
02/03/2023 17:30,124.9,114.36
02/03/2023 18:00,125.35,111.64
02/03/2023 18:30,125.35,110.66
02/03/2023 19:00,120.91,117.2
02/03/2023 19:30,120.91,114.68
02/03/2023 20:00,128.3,116.72
02/03/2023 20:30,128.3,114.23
02/03/2023 21:00,145.93,126.38
02/03/2023 21:30,145.93,114.59
02/03/2023 22:00,163,123.96
02/03/2023 22:30,163,129.75
02/03/2023 23:00,173.6,164.97
02/03/2023 23:30,173.6,179.23
03/03/2023 00:00,164.5,170.28
03/03/2023 00:30,164.5,184.37
03/03/2023 01:00,148.28,174.52
03/03/2023 01:30,148.28,180.44
03/03/2023 02:00,138.31,167.21
03/03/2023 02:30,138.31,166.78
03/03/2023 03:00,131,157.91
03/03/2023 03:30,131,156.83
03/03/2023 04:00,120.6,147.56
03/03/2023 04:30,120.6,153.02
03/03/2023 05:00,119.66,159.71
03/03/2023 05:30,119.66,156.29
03/03/2023 06:00,120.84,154.41
03/03/2023 06:30,120.84,147.07
03/03/2023 07:00,119.64,142.93
03/03/2023 07:30,119.64,135.15
03/03/2023 08:00,117.79,153.41
03/03/2023 08:30,117.79,148.96
03/03/2023 09:00,120.81,160.88
03/03/2023 09:30,120.81,171.59
03/03/2023 10:00,136.35,175.44
03/03/2023 10:30,136.35,181
03/03/2023 11:00,160.51,184.79
03/03/2023 11:30,160.51,180
03/03/2023 12:00,182.17,174.71
03/03/2023 12:30,182.17,156.89
03/03/2023 13:00,177.62,167.97
03/03/2023 13:30,177.62,135.1
03/03/2023 14:00,162.2,158.71
03/03/2023 14:30,162.2,130.24
03/03/2023 15:00,149.22,136.69
03/03/2023 15:30,149.22,134.82
03/03/2023 16:00,139.01,130.71
03/03/2023 16:30,139.01,132.97
03/03/2023 17:00,132.7,134.79
03/03/2023 17:30,132.7,145.97
03/03/2023 18:00,132.08,134
03/03/2023 18:30,132.08,126.58
03/03/2023 19:00,124.59,128.89
03/03/2023 19:30,124.59,122.64
03/03/2023 20:00,124.71,115.11
03/03/2023 20:30,124.71,110.9
03/03/2023 21:00,143.5,120.63
03/03/2023 21:30,143.5,113.5
03/03/2023 22:00,157.31,111.24
03/03/2023 22:30,157.31,107.76
03/03/2023 23:00,169.86,112.95
03/03/2023 23:30,169.86,120.83
04/03/2023 00:00,158.98,96.53
04/03/2023 00:30,158.98,115.21
04/03/2023 01:00,143.52,129.65
04/03/2023 01:30,143.52,154.14
04/03/2023 02:00,138.17,123.28
04/03/2023 02:30,138.17,147.72
04/03/2023 03:00,128.04,135.81
04/03/2023 03:30,128.04,132.51
04/03/2023 04:00,128.64,130.38
04/03/2023 04:30,128.64,139.11
04/03/2023 05:00,120.29,134.5
04/03/2023 05:30,120.29,140.67
04/03/2023 06:00,121.26,143.43
04/03/2023 06:30,121.26,137.68
04/03/2023 07:00,117.06,138.35
04/03/2023 07:30,117.06,130.88
04/03/2023 08:00,113.98,146.15
04/03/2023 08:30,113.98,154.35
04/03/2023 09:00,113.08,155.11
04/03/2023 09:30,113.08,164.85
04/03/2023 10:00,115.99,185.99
04/03/2023 10:30,115.99,193.32
04/03/2023 11:00,124.95,195.17
04/03/2023 11:30,124.95,193.37
04/03/2023 12:00,132.23,178.51
04/03/2023 12:30,132.23,172.15
04/03/2023 13:00,133.02,164.62
04/03/2023 13:30,133.02,151.64
04/03/2023 14:00,135.38,153.35
04/03/2023 14:30,135.38,136.16
04/03/2023 15:00,121.56,132.84
04/03/2023 15:30,121.56,133.15
04/03/2023 16:00,120.48,120.03
04/03/2023 16:30,120.48,122.98
04/03/2023 17:00,120,118.15
04/03/2023 17:30,120,141.38
04/03/2023 18:00,117.92,137.51
04/03/2023 18:30,117.92,131.56
04/03/2023 19:00,116.94,127.97
04/03/2023 19:30,116.94,120.81
04/03/2023 20:00,122,115.18
04/03/2023 20:30,122,111.78
04/03/2023 21:00,130.5,119.25
04/03/2023 21:30,130.5,121.32
04/03/2023 22:00,152.84,125.88
04/03/2023 22:30,152.84,128.76
04/03/2023 23:00,174,116.91
04/03/2023 23:30,174,120.16
05/03/2023 00:00,165,130.61
05/03/2023 00:30,165,134.98
05/03/2023 01:00,143.2,124.13
05/03/2023 01:30,143.2,137.92
05/03/2023 02:00,134.98,122.66
05/03/2023 02:30,134.98,132.66
05/03/2023 03:00,126,123.12
05/03/2023 03:30,126,126.93
05/03/2023 04:00,125.05,125.96
05/03/2023 04:30,125.05,127.25
05/03/2023 05:00,128.34,127.33
05/03/2023 05:30,128.34,125.78
05/03/2023 06:00,125.86,126.51
05/03/2023 06:30,125.86,126.24
05/03/2023 07:00,118.56,129.46
05/03/2023 07:30,118.56,131.28
05/03/2023 08:00,115.01,146.77
05/03/2023 08:30,115.01,144.58
05/03/2023 09:00,111.63,150.69
05/03/2023 09:30,111.63,173.17
05/03/2023 10:00,114.75,192.33
05/03/2023 10:30,114.75,194.59
05/03/2023 11:00,117.87,208.92
05/03/2023 11:30,117.87,204.71
05/03/2023 12:00,119.96,209.15
05/03/2023 12:30,119.96,198.48
05/03/2023 13:00,126.95,179.9
05/03/2023 13:30,126.95,154.15
05/03/2023 14:00,120.2,150.73
05/03/2023 14:30,120.2,141.68
05/03/2023 15:00,129.33,145.9
05/03/2023 15:30,129.33,136.74
05/03/2023 16:00,131.04,123.05
05/03/2023 16:30,131.04,116.6
05/03/2023 17:00,137.7,112.85
05/03/2023 17:30,137.7,117.55
05/03/2023 18:00,137.46,125.76
05/03/2023 18:30,137.46,125.92
05/03/2023 19:00,126.51,133.31
05/03/2023 19:30,126.51,121.73
05/03/2023 20:00,133.71,113.53
05/03/2023 20:30,133.71,111.28
05/03/2023 21:00,139.27,115.96
05/03/2023 21:30,139.27,109.48
05/03/2023 22:00,159.96,128.2
05/03/2023 22:30,159.96,120.39
05/03/2023 23:00,183.01,146.58
05/03/2023 23:30,183.01,158.14
06/03/2023 00:00,165.65,145.47
06/03/2023 00:30,165.65,155.85
06/03/2023 01:00,150,148.57
06/03/2023 01:30,150,150.24
06/03/2023 02:00,137.27,147.31
06/03/2023 02:30,137.27,135.88
06/03/2023 03:00,124.13,135.03
06/03/2023 03:30,124.13,130.41
06/03/2023 04:00,125.01,112.08
06/03/2023 04:30,125.01,110.16
06/03/2023 05:00,121.59,116.12
06/03/2023 05:30,121.59,114.27
06/03/2023 06:00,120.08,111.48
06/03/2023 06:30,120.08,109.24
06/03/2023 07:00,116.83,110.66
06/03/2023 07:30,116.83,110.52
06/03/2023 08:00,115.01,131.01
06/03/2023 08:30,115.01,127.46
06/03/2023 09:00,120.04,126.18
06/03/2023 09:30,120.04,135.7
06/03/2023 10:00,137.67,145.27
06/03/2023 10:30,137.67,151.8
06/03/2023 11:00,155.76,156.1
06/03/2023 11:30,155.76,157.51
06/03/2023 12:00,177.48,161.83
06/03/2023 12:30,177.48,159.07
06/03/2023 13:00,161.72,164
06/03/2023 13:30,161.72,143.88
06/03/2023 14:00,153.7,143.02
06/03/2023 14:30,153.7,127.33
06/03/2023 15:00,141.95,127.2
06/03/2023 15:30,141.95,113.6
06/03/2023 16:00,136.33,122.79
06/03/2023 16:30,136.33,140.49
06/03/2023 17:00,127.48,118.81
06/03/2023 17:30,127.48,134.28
06/03/2023 18:00,123.67,124.58
06/03/2023 18:30,123.67,112.81
06/03/2023 19:00,127.13,121.9
06/03/2023 19:30,127.13,122.43
06/03/2023 20:00,129.12,121.92
06/03/2023 20:30,129.12,132.37
06/03/2023 21:00,143.65,154.2
06/03/2023 21:30,143.65,140.52
06/03/2023 22:00,164.93,153.22
06/03/2023 22:30,164.93,145.05
06/03/2023 23:00,169.79,153.56
06/03/2023 23:30,169.79,167.77
07/03/2023 00:00,150.6,185.72
07/03/2023 00:30,150.6,198.48
07/03/2023 01:00,132.97,188.69
07/03/2023 01:30,132.97,190.99
07/03/2023 02:00,126.92,174.43
07/03/2023 02:30,126.92,165.36
07/03/2023 03:00,109.51,158.36
07/03/2023 03:30,109.51,153.88
07/03/2023 04:00,112,122.59
07/03/2023 04:30,112,117.21
07/03/2023 05:00,112,118.59
07/03/2023 05:30,112,126.57
07/03/2023 06:00,113.36,123.5
07/03/2023 06:30,113.36,118.48
07/03/2023 07:00,111.57,118.71
07/03/2023 07:30,111.57,124.35
07/03/2023 08:00,111.53,129.56
07/03/2023 08:30,111.53,130.73
07/03/2023 09:00,111.97,133.78
07/03/2023 09:30,111.97,193.25
07/03/2023 10:00,122.05,212.24
07/03/2023 10:30,122.05,304.34
07/03/2023 11:00,136.2,501.49
07/03/2023 11:30,136.2,580.38
07/03/2023 12:00,166.21,225.88
07/03/2023 12:30,166.21,207.41
07/03/2023 13:00,170.22,194.11
07/03/2023 13:30,170.22,184.6
07/03/2023 14:00,159.77,164.45
07/03/2023 14:30,159.77,138.65
07/03/2023 15:00,145.97,141.56
07/03/2023 15:30,145.97,144.19
07/03/2023 16:00,136.68,127.73
07/03/2023 16:30,136.68,125.99
07/03/2023 17:00,127.72,122.29
07/03/2023 17:30,127.72,127.63
07/03/2023 18:00,122.89,133.07
07/03/2023 18:30,122.89,120.87
07/03/2023 19:00,121.52,117.34
07/03/2023 19:30,121.52,116.38
07/03/2023 20:00,122.04,110.98
07/03/2023 20:30,122.04,107.7
07/03/2023 21:00,136.02,111.56
07/03/2023 21:30,136.02,106.04
07/03/2023 22:00,165.45,127.79
07/03/2023 22:30,165.45,123.18
07/03/2023 23:00,190.6,120.74
07/03/2023 23:30,190.6,123.22
08/03/2023 00:00,169.82,128.65
08/03/2023 00:30,169.82,147.95
08/03/2023 01:00,146.6,146.08
08/03/2023 01:30,146.6,152.37
08/03/2023 02:00,132.01,159.43
08/03/2023 02:30,132.01,156.41
08/03/2023 03:00,120.37,136.73
08/03/2023 03:30,120.37,139.04
08/03/2023 04:00,114.81,120.56
08/03/2023 04:30,114.81,119
08/03/2023 05:00,114.26,118.57
08/03/2023 05:30,114.26,120.76
08/03/2023 06:00,111.62,131.54
08/03/2023 06:30,111.62,124.2
08/03/2023 07:00,107.91,126.8
08/03/2023 07:30,107.91,129.12
08/03/2023 08:00,107.39,143.8
08/03/2023 08:30,107.39,146.14
08/03/2023 09:00,108.01,138.64
08/03/2023 09:30,108.01,153.25
08/03/2023 10:00,120.02,162.53
08/03/2023 10:30,120.02,167.06
08/03/2023 11:00,136,171.64
08/03/2023 11:30,136,174.36
08/03/2023 12:00,156.81,139.4
08/03/2023 12:30,156.81,131.45
08/03/2023 13:00,160.09,133.26
08/03/2023 13:30,160.09,125.44
08/03/2023 14:00,157.8,126.67
08/03/2023 14:30,157.8,116.97
08/03/2023 15:00,148,117.24
08/03/2023 15:30,148,119.86
08/03/2023 16:00,136.6,134.74
08/03/2023 16:30,136.6,125.62
08/03/2023 17:00,134.78,121.8
08/03/2023 17:30,134.78,127.26
08/03/2023 18:00,132.13,128.11
08/03/2023 18:30,132.13,121.48
08/03/2023 19:00,130.15,115.02
08/03/2023 19:30,130.15,120.3
08/03/2023 20:00,132.54,116.56
08/03/2023 20:30,132.54,109.68
08/03/2023 21:00,142.36,106.95
08/03/2023 21:30,142.36,105.15
08/03/2023 22:00,155.02,141.29
08/03/2023 22:30,155.02,130.75
08/03/2023 23:00,162.01,154.13
08/03/2023 23:30,162.01,152.5
09/03/2023 00:00,144.3,146.78
09/03/2023 00:30,144.3,180.81
09/03/2023 01:00,126.66,167.45
09/03/2023 01:30,126.66,168.49
09/03/2023 02:00,122.05,161.74
09/03/2023 02:30,122.05,163.77
09/03/2023 03:00,109.95,150.82
09/03/2023 03:30,109.95,156.03
09/03/2023 04:00,112.86,145.07
09/03/2023 04:30,112.86,134.55
09/03/2023 05:00,114.11,125.81
09/03/2023 05:30,114.11,119.65
09/03/2023 06:00,113.38,123.78
09/03/2023 06:30,113.38,117.87
09/03/2023 07:00,115.18,128.43
09/03/2023 07:30,115.18,119.72
09/03/2023 08:00,112.87,136.88
09/03/2023 08:30,112.87,132.8
09/03/2023 09:00,109.01,141.32
09/03/2023 09:30,109.01,143.85
09/03/2023 10:00,131.15,162.37
09/03/2023 10:30,131.15,164.65
09/03/2023 11:00,140.91,162.38
09/03/2023 11:30,140.91,156.87
09/03/2023 12:00,147.33,144.69
09/03/2023 12:30,147.33,155.56
09/03/2023 13:00,145.97,155.56
09/03/2023 13:30,145.97,155.56
09/03/2023 14:00,151.99,155.56
09/03/2023 14:30,151.99,155.56
09/03/2023 15:00,143.58,155.56
09/03/2023 15:30,143.58,155.56
09/03/2023 16:00,122.72,155.56
09/03/2023 16:30,122.72,155.56
09/03/2023 17:00,122.45,155.56
09/03/2023 17:30,122.45,155.56
09/03/2023 18:00,114.8,155.56
09/03/2023 18:30,114.8,155.56
09/03/2023 19:00,114.51,155.56
09/03/2023 19:30,114.51,155.56
09/03/2023 20:00,119.75,155.56
09/03/2023 20:30,119.75,155.56
09/03/2023 21:00,126.34,155.56
09/03/2023 21:30,126.34,155.56
09/03/2023 22:00,138.99,155.56
09/03/2023 22:30,138.99,155.56
09/03/2023 23:00,137.46,155.56
09/03/2023 23:30,137.46,155.56
10/03/2023 00:00,133.55,155.56
10/03/2023 00:30,133.55,155.56
10/03/2023 01:00,120.98,155.56
10/03/2023 01:30,120.98,126.58
10/03/2023 02:00,117.84,122.83
10/03/2023 02:30,117.84,130.85
10/03/2023 03:00,100,131.96
10/03/2023 03:30,100,136.13
10/03/2023 04:00,90.1,126.37
10/03/2023 04:30,90.1,120.53
10/03/2023 05:00,90.12,118.58
10/03/2023 05:30,90.12,115.53
10/03/2023 06:00,88.46,119.6
10/03/2023 06:30,88.46,113.34
10/03/2023 07:00,89.48,114.44
10/03/2023 07:30,89.48,113.68
10/03/2023 08:00,89.99,121.71
10/03/2023 08:30,89.99,125.39
10/03/2023 09:00,92.04,125.93
10/03/2023 09:30,92.04,146.02
10/03/2023 10:00,107.8,149.47
10/03/2023 10:30,107.8,159.48
10/03/2023 11:00,123.33,172.02
10/03/2023 11:30,123.33,174.13
10/03/2023 12:00,119.52,183.03
10/03/2023 12:30,119.52,184.24
10/03/2023 13:00,122.05,188.75
10/03/2023 13:30,122.05,176.29
10/03/2023 14:00,141.65,152.58
10/03/2023 14:30,141.65,140.75
10/03/2023 15:00,138.48,137.98
10/03/2023 15:30,138.48,143.23
10/03/2023 16:00,125.05,142.7
10/03/2023 16:30,125.05,158.85
10/03/2023 17:00,125.04,141.76
10/03/2023 17:30,125.04,152.12
10/03/2023 18:00,107.45,147.25
10/03/2023 18:30,107.45,120.22
10/03/2023 19:00,100.9,126.49
10/03/2023 19:30,100.9,139.03
10/03/2023 20:00,102.8,124.96
10/03/2023 20:30,102.8,130.87
10/03/2023 21:00,115.12,145.26
10/03/2023 21:30,115.12,128.79
10/03/2023 22:00,131.66,144.15
10/03/2023 22:30,131.66,137.13
10/03/2023 23:00,158.43,155.13
10/03/2023 23:30,158.43,149.63
11/03/2023 00:00,155.37,161.78
11/03/2023 00:30,155.37,165.84
11/03/2023 01:00,140.77,162.86
11/03/2023 01:30,140.77,172.31
11/03/2023 02:00,117.45,168.2
11/03/2023 02:30,117.45,161.7
11/03/2023 03:00,119.37,165.26
11/03/2023 03:30,119.37,145.83
11/03/2023 04:00,125.1,131.19
11/03/2023 04:30,125.1,127.82
11/03/2023 05:00,132.56,124.82
11/03/2023 05:30,132.56,123.28
11/03/2023 06:00,121.44,122.14
11/03/2023 06:30,121.44,125.88
11/03/2023 07:00,110.31,134.86
11/03/2023 07:30,110.31,125.6
11/03/2023 08:00,105.19,124.07
11/03/2023 08:30,105.19,124.27
11/03/2023 09:00,107.72,123.58
11/03/2023 09:30,107.72,136.38
11/03/2023 10:00,110.62,159.34
11/03/2023 10:30,110.62,164.82
11/03/2023 11:00,121.8,177.18
11/03/2023 11:30,121.8,166.11
11/03/2023 12:00,119.3,141.63
11/03/2023 12:30,119.3,122.32
11/03/2023 13:00,127.75,121.93
11/03/2023 13:30,127.75,122.56
11/03/2023 14:00,149.93,125.52
11/03/2023 14:30,149.93,122.18
11/03/2023 15:00,146.58,123.87
11/03/2023 15:30,146.58,111
11/03/2023 16:00,134.34,87.82
11/03/2023 16:30,134.34,84.04
11/03/2023 17:00,134.02,84.01
11/03/2023 17:30,134.02,91.74
11/03/2023 18:00,130,98.2
11/03/2023 18:30,130,85.9
11/03/2023 19:00,121.89,76.05
11/03/2023 19:30,121.89,68.62
11/03/2023 20:00,119.81,70.31
11/03/2023 20:30,119.81,62.68
11/03/2023 21:00,138.98,63.93
11/03/2023 21:30,138.98,70.34
11/03/2023 22:00,160.83,67.44
11/03/2023 22:30,160.83,63.94
11/03/2023 23:00,158.49,71.42
11/03/2023 23:30,158.49,96.52
12/03/2023 00:00,140,63.08
12/03/2023 00:30,140,67.48
12/03/2023 01:00,124.91,70.53
12/03/2023 01:30,124.91,84.88
12/03/2023 02:00,125.3,67.72
12/03/2023 02:30,125.3,66.18
12/03/2023 03:00,117.1,67.67
12/03/2023 03:30,117.1,70.63
12/03/2023 04:00,125.38,71.02
12/03/2023 04:30,125.38,72.35
12/03/2023 05:00,109.12,61.36
12/03/2023 05:30,109.12,69.12
12/03/2023 06:00,96.17,69.5
12/03/2023 06:30,96.17,80.9
12/03/2023 07:00,91.39,104.28
12/03/2023 07:30,91.39,98.72
12/03/2023 08:00,86.82,91.94
12/03/2023 08:30,86.82,108.24
12/03/2023 09:00,84.6,110.57
12/03/2023 09:30,84.6,125.86
12/03/2023 10:00,88.2,142.06
12/03/2023 10:30,88.2,148.49
12/03/2023 11:00,86.36,151.1
12/03/2023 11:30,86.36,153.27
12/03/2023 12:00,89.65,159.61
12/03/2023 12:30,89.65,152.78
12/03/2023 13:00,89.92,150.68
12/03/2023 13:30,89.92,147.37
12/03/2023 14:00,94.5,139.61
12/03/2023 14:30,94.5,102.26
12/03/2023 15:00,89.64,91.2
12/03/2023 15:30,89.64,66.51
12/03/2023 16:00,112.09,45.35
12/03/2023 16:30,112.09,21.21
12/03/2023 17:00,126.08,25.54
12/03/2023 17:30,126.08,35.66
12/03/2023 18:00,136.2,14.04
12/03/2023 18:30,136.2,3.78
12/03/2023 19:00,127.52,12.64
12/03/2023 19:30,127.52,6.02
12/03/2023 20:00,126.64,3.35
12/03/2023 20:30,126.64,-2.96
12/03/2023 21:00,134.01,1.79
12/03/2023 21:30,134.01,-0.05
12/03/2023 22:00,158,16.18
12/03/2023 22:30,158,52.48
12/03/2023 23:00,178.15,29.71
12/03/2023 23:30,178.15,55.4
13/03/2023 00:00,162.51,52.66
13/03/2023 00:30,162.51,69.19
13/03/2023 01:00,120.3,87.18
13/03/2023 01:30,120.3,101.93
13/03/2023 02:00,125.77,120.46
13/03/2023 02:30,125.77,122.17
13/03/2023 03:00,77.98,103.5
13/03/2023 03:30,77.98,97.63
13/03/2023 04:00,65.49,111.16
13/03/2023 04:30,65.49,104.7
13/03/2023 05:00,54.24,103.78
13/03/2023 05:30,54.24,114.41
13/03/2023 06:00,41.43,118.25
13/03/2023 06:30,41.43,117.52
13/03/2023 07:00,27.3,116.88
13/03/2023 07:30,27.3,112.38
13/03/2023 08:00,22.44,69.88
13/03/2023 08:30,22.44,70.38
13/03/2023 09:00,22.51,116.26
13/03/2023 09:30,22.51,133.04
13/03/2023 10:00,50.17,156.15
13/03/2023 10:30,50.17,169.34
13/03/2023 11:00,87.01,175.64
13/03/2023 11:30,87.01,173.43
13/03/2023 12:00,98.66,177.49
13/03/2023 12:30,98.66,170.22
13/03/2023 13:00,138.42,167.52
13/03/2023 13:30,138.42,168.2
13/03/2023 14:00,136.92,155.73
13/03/2023 14:30,136.92,148.95
13/03/2023 15:00,129.94,146.73
13/03/2023 15:30,129.94,145.67
13/03/2023 16:00,128.13,156.13
13/03/2023 16:30,128.13,161.73
13/03/2023 17:00,131.47,161.12
13/03/2023 17:30,131.47,163.86
13/03/2023 18:00,120.12,171.26
13/03/2023 18:30,120.12,164.62
13/03/2023 19:00,114.8,155.94
13/03/2023 19:30,114.8,154.25
13/03/2023 20:00,127.11,159.27
13/03/2023 20:30,127.11,155.08
13/03/2023 21:00,119.92,155.34
13/03/2023 21:30,119.92,158.07
13/03/2023 22:00,139.9,152.6
13/03/2023 22:30,139.9,153.12
13/03/2023 23:00,153.78,167.79
13/03/2023 23:30,153.78,172.44
14/03/2023 00:00,159.4,199.56
14/03/2023 00:30,159.4,198.73
14/03/2023 01:00,119.86,206.85
14/03/2023 01:30,119.86,211.63
14/03/2023 02:00,108.67,199.38
14/03/2023 02:30,108.67,189.79
14/03/2023 03:00,39.32,182.07
14/03/2023 03:30,39.32,172.62
14/03/2023 04:00,66.77,141.69
14/03/2023 04:30,66.77,139.77
14/03/2023 05:00,77.25,148.53
14/03/2023 05:30,77.25,135.71
14/03/2023 06:00,82.22,121.08
14/03/2023 06:30,82.22,118.09
14/03/2023 07:00,65.85,118.73
14/03/2023 07:30,65.85,118.92
14/03/2023 08:00,65.46,130.27
14/03/2023 08:30,65.46,136.53
14/03/2023 09:00,59.56,141.72
14/03/2023 09:30,59.56,155.41
14/03/2023 10:00,80.7,157.77
14/03/2023 10:30,80.7,168.97
14/03/2023 11:00,135.09,188.72
14/03/2023 11:30,135.09,195.53
14/03/2023 12:00,154.17,183.83
14/03/2023 12:30,154.17,170.2
14/03/2023 13:00,161.79,164.06
14/03/2023 13:30,161.79,157.94
14/03/2023 14:00,147.93,151.98
14/03/2023 14:30,147.93,147.34
14/03/2023 15:00,120.38,142.64465
14/03/2023 15:30,120.38,128.83
14/03/2023 16:00,107.47,137.26519
14/03/2023 16:30,107.47,137.26519
14/03/2023 17:00,113.94,156.6
14/03/2023 17:30,113.94,178.04
14/03/2023 18:00,106.38,139.89
14/03/2023 18:30,106.38,132.63
14/03/2023 19:00,114.5,132.94
14/03/2023 19:30,114.5,126.22
14/03/2023 20:00,109.99,109.15
14/03/2023 20:30,109.99,105.79
14/03/2023 21:00,120.54,118.34
14/03/2023 21:30,120.54,113.08
14/03/2023 22:00,127.63,149.75
14/03/2023 22:30,127.63,153.89
14/03/2023 23:00,171,168.13
14/03/2023 23:30,171,167.45
15/03/2023 00:00,179.99,149.37
15/03/2023 00:30,179.99,159.85
15/03/2023 01:00,157.97,148.28
15/03/2023 01:30,157.97,153.59
15/03/2023 02:00,128,154
15/03/2023 02:30,128,143.2
15/03/2023 03:00,124,132.22
15/03/2023 03:30,124,126.39
15/03/2023 04:00,130.01,113.82
15/03/2023 04:30,130.01,114.8
15/03/2023 05:00,119.92,114.3
15/03/2023 05:30,119.92,109.85
15/03/2023 06:00,123.32,107.03
15/03/2023 06:30,123.32,109.7
15/03/2023 07:00,119.14,110.24
15/03/2023 07:30,119.14,106.27
15/03/2023 08:00,118.46,119.89
15/03/2023 08:30,118.46,121.24
15/03/2023 09:00,114.36,127.47
15/03/2023 09:30,114.36,131.15
15/03/2023 10:00,124.84,166.28
15/03/2023 10:30,124.84,168.34
15/03/2023 11:00,141.94,169.77
15/03/2023 11:30,141.94,169.3
15/03/2023 12:00,152.44,147.67
15/03/2023 12:30,152.44,118.28
15/03/2023 13:00,155.89,117.87
15/03/2023 13:30,155.89,129.95
15/03/2023 14:00,162.01,126.6
15/03/2023 14:30,162.01,117.11
15/03/2023 15:00,151.85,102.28
15/03/2023 15:30,151.85,95.66
15/03/2023 16:00,142.88,120.15
15/03/2023 16:30,142.88,108.69
15/03/2023 17:00,147.74,113.66
15/03/2023 17:30,147.74,130.53
15/03/2023 18:00,140.87,114.66
15/03/2023 18:30,140.87,96.04
15/03/2023 19:00,128.5,100.07
15/03/2023 19:30,128.5,97.98
15/03/2023 20:00,121.67,90.98
15/03/2023 20:30,121.67,81.96
15/03/2023 21:00,142.33,87.11
15/03/2023 21:30,142.33,85.53
15/03/2023 22:00,157.99,106.01
15/03/2023 22:30,157.99,114.55
15/03/2023 23:00,165.3,114.35
15/03/2023 23:30,165.3,132.04
16/03/2023 00:00,145.76,95.45
16/03/2023 00:30,145.76,119.75
16/03/2023 01:00,134.14,100.9
16/03/2023 01:30,134.14,102.81
16/03/2023 02:00,129,102.53
16/03/2023 02:30,129,100.82
16/03/2023 03:00,116.99,85.17
16/03/2023 03:30,116.99,81.96
16/03/2023 04:00,120.4,91.86
16/03/2023 04:30,120.4,95.48
16/03/2023 05:00,109.4,97.71
16/03/2023 05:30,109.4,96.5
16/03/2023 06:00,104.53,97.67
16/03/2023 06:30,104.53,95.47
16/03/2023 07:00,93.91,106.72
16/03/2023 07:30,93.91,105.87
16/03/2023 08:00,92.78,131.78
16/03/2023 08:30,92.78,126.01
16/03/2023 09:00,96.65,124.68
16/03/2023 09:30,96.65,133.32
16/03/2023 10:00,114.94,142.59
16/03/2023 10:30,114.94,141.59
16/03/2023 11:00,134.92,153.1
16/03/2023 11:30,134.92,152.53
16/03/2023 12:00,129.9,143.9
16/03/2023 12:30,129.9,127.03
16/03/2023 13:00,121.8,119.04
16/03/2023 13:30,121.8,113.7
16/03/2023 14:00,120.01,130.36
16/03/2023 14:30,120.01,137.52
16/03/2023 15:00,122.62,130.46
